,Unnamed: 0,text,likes,Date,Time,confidence,hindi_ratio2,type,type2
964,964,why nepal want king?,0,2025-06-02,08:40:07,[0.98251337],0.0,['interrogative'],['interrogative']
965,965,"we agree with you that pakistan government always fu*king stupid or breasted
but modi is also a f**ker breasted",0,2025-05-31,17:30:14,[0.9826885],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
966,966,i'm from pakistan but you are sure,0,2025-05-31,07:41:17,[0.98268867],0.0,['assertive'],['assertive']
967,967,"now, you are throwing lies 5:26",0,2025-06-03,09:12:36,[0.9826931],0.0,['assertive'],['assertive']
968,968,"ou're calling the children who died in indian strikes terrorists, along with the civilians?
what kind of nonsense are you on, man?",0,2025-05-31,20:43:52,[0.9827005],0.0,"['interrogative', 'interrogative']","['interrogative', 'interrogative']"
969,969,jaffar express attack was done by india terror state,0,2025-06-01,02:14:10,[0.982713],0.0,['assertive'],['assertive']
970,970,what about murshidabad why you are not talking about that place you just want to,0,2025-06-01,00:06:40,[0.9827149],0.0,['interrogative'],['interrogative']
971,971,after watching another video dharuve rathee proved himself as new born baby of godi media,0,2025-05-31,16:52:07,[0.98265904],0.0,['assertive'],['assertive']
972,972,every action has equal and opposite reaction,0,2025-05-31,13:07:12,[0.9824869],0.0,['assertive'],['assertive']
973,973,"27:11,but you have to understand party to the offense can never be considered as a credible source",0,2025-05-31,11:14:05,[0.98249847],0.0,['assertive'],['assertive']
974,974,"yeah, don't ever forget our leftist are not the same as yours they stand for country and it's people, just because you pakistani and dhruv rathi has the same ideology doesn't mean he will betray the nation, love you dhruv brother",1,2025-05-31,14:00:03,[0.9822197],0.0,['assertive'],['assertive']
975,975,first error in this video was that he didnt mentoined any name of the book or company,0,2025-06-01,07:23:39,[0.982518],0.0,['assertive'],['assertive']
976,976,this man is just,0,2025-05-31,12:06:14,[0.98252314],0.0,['assertive'],['assertive']
977,977,bjp's political party,0,2025-05-31,15:00:54,[0.98258454],0.0,['assertive'],['assertive']
978,978,"15 air force personnel were killed from pakistani side
one was wing commandor
video shown by you was from uttrakhand
not related to phalgam
it's related to naintal
where 6 years girl was rated by 65 years old muslim",0,2025-05-31,08:17:39,[0.9825876],0.0,"['assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive', 'assertive', 'assertive']"
979,979,main modi want votes and army of pak want respect both get both,0,2025-05-31,08:14:10,[0.9825967],0.0,['assertive'],['assertive']
980,980,"your video was good , but mind you words for bageshwar baba",0,2025-05-31,12:38:38,[0.9826027],0.0,['assertive'],['assertive']
981,981,we are with you bro always make video,2,2025-05-31,07:50:33,[0.9825607],0.0,['assertive'],['assertive']
982,982,"as long as those people are being forcibly occupied by the indian terrorists called the army, no peace will return there
if peace could be brought by force, peace would have returned to our own homes first
peace will come naturally",0,2025-05-31,10:19:21,[0.98172385],0.0,"['assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive']"
983,983,"you are telling half truth
you said india attacked only in military area and bases whearas pakistan attacked in civil areas
its a big lie
as your one drone hit in civilian area near my office in shamsabad, rawapindi there one civilan injured badly and his shop was destroyed
and there so many cases in our country",0,2025-05-31,12:39:28,[0.98172444],0.0,"['assertive', 'interrogative', 'assertive', 'assertive', 'assertive']","['interrogative', 'interrogative', 'assertive', 'assertive', 'interrogative']"
984,984,how come trf is a pakistani organization when it is made and based in indian occupied kashmir,2,2025-06-01,15:29:02,[0.98172885],0.0,['interrogative'],['interrogative']
985,985,"these kinda people have made the bad image of islam which is really hurting
coz i'm also a muslim n know my religion don't support innocent killing!",0,2025-05-31,07:43:16,[0.98173106],0.0,"['assertive', 'assertive']","['assertive', 'imperative']"
986,986,"did'nt you saw that pictures of small 6-7 years old children who killed by indian missiles
why you are not mentioning that?
are they terrorrists?",1,2025-06-04,18:11:50,[0.98174894],0.0,"['interrogative', 'interrogative', 'interrogative']","['interrogative', 'interrogative', 'interrogative']"
987,987,"i also commented in your previous video and also cleard some things in that comment as well
anyway love your dedication and you are absolutely right
keep up the good and honest work
the errors are corrected by syed muzamil video",56,2025-05-31,10:32:41,[0.9817525],0.0,"['assertive', 'assertive', 'imperative', 'assertive']","['assertive', 'assertive', 'imperative', 'assertive']"
988,988,you try to hard to impress pakistan citizen but you cannot because they are more religious thought rather then indian hindu because we are born in secular country if you really talk then hindu minority in pakistan who more dangerous situation for indian muslim our law can give them justice but their were no law for them,0,2025-05-31,10:00:16,[0.98175657],0.0,['assertive'],['assertive']
989,989,"from pakistan, still we agree with you and follow you",0,2025-05-31,12:03:08,[0.98332834],0.0,['assertive'],['assertive']
990,990,"your narrative against pak army is totally biased
they are very brave and professional and gave modi a befitting response
although their number is less than your occupation forces in kashmir
we, the people of azad kashmir, are proud of the pakistan army and will back them in all situations",0,2025-05-31,09:14:07,[0.9833443],0.0,"['assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive']"
991,991,still i can't find evidence that pakistan attacked in kashmir,0,2025-05-31,08:55:51,[0.98207515],0.0,['assertive'],['assertive']
992,992,"you are lying together with modi
you are lying on lies to make modi happy",0,2025-05-31,12:16:36,[0.98334926],0.0,"['assertive', 'assertive']","['assertive', 'interrogative']"
993,993,"indian still can't digest defeat
may be 2 more videos of dhurv can help you",0,2025-05-31,20:19:10,[0.98335624],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
994,994,"we still like your words and style, but we watch you because your words are based on facts and arguments
now the whole world is talking
operation sindoor was the most unsuccessful operation and 6 of your warships were destroyed
how could your words be accepted on the contrary?
so, avoid such vlogs so that your reputation is protected from damage
silence was better than that",0,2025-06-01,20:43:15,[0.9833594],0.0,"['assertive', 'assertive', 'assertive', 'interrogative', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'interrogative', 'imperative', 'assertive']"
995,995,"bro please speak the truth
you are trying to protect your channel to banning in india
everyone knows that this attack has been performed by indian govt for gain sympathy in incoming elections
but i still appreciate you because you don't do any difference between hindu and muslims like godi media",0,2025-05-31,11:50:46,[0.9833609],0.0,"['imperative', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive']"
996,996,20:04 definitely they are also!,0,2025-05-31,08:38:54,[0.98336434],0.0,['assertive'],['assertive']
997,997,you are speaking lie because your government is hiding something,0,2025-06-01,04:24:21,[0.98337317],0.0,['assertive'],['interrogative']
998,998,"starting first 30 seconds
at least he admits that some of his viewers and people in comment section are pakistanis",0,2025-05-31,20:09:13,[0.983379],0.0,"['assertive', 'assertive']","['assertive', 'assertive']"
999,999,why you didn't mention about the death of pakistani civilians by the attack of india,0,2025-06-01,10:12:29,[0.98331606],0.0,['interrogative'],['interrogative']
1000,1000,"we admit that pakistan's army is not good but you should also admit that india lose the war bcz pakistan's air force
he only talked about pakistan sent 300 drones but did not talked about the massive number of drones that india sent
his all videos are very good but this time he just saved his channel and hide the truth
thought that you are different but just thought",0,2025-05-31,12:18:24,[0.98311096],0.0,"['assertive', 'assertive', 'assertive', 'assertive']","['assertive', 'assertive', 'assertive', 'assertive']"
1001,1001,i would say it's just two government fighting for nothing and the normal people are the one bearing the consequences,0,2025-05-31,13:43:13,[0.98171484],0.0,['assertive'],['assertive']
1002,1002,"you are talking about something and later, before you are talking about pakistan, now you are talking about india so that your comments and",0,2025-06-01,05:41:01,[0.9825629],0.0,['assertive'],['interrogative']
1003,1003,you are against pakistan because of this that you are 6% viewers in pakistan and 80-90% in india,0,2025-05-31,10:39:39,[0.982578],0.0,['assertive'],['assertive']
