,index,text,likes,Date,Time,confidence
10144,18455,proud to be atankwadi,0,2025-06-02,01:28:41,[0.47137988]
10145,36023,love you  me,0,2025-05-31,07:48:37,[0.47138152]
10146,10714,may bhi one jet down isi se pata chal giya keh tum bhi jhootee ho,0,2025-06-01,05:36:23,[0.4714242]
10147,3728,respect button for druv rathee,1,2025-05-31,07:45:43,[0.47144863]
10148,2109,first comment   ᴀᴅᴀᴠ,2,2025-05-31,07:35:48,[0.4714728]
10149,20137,mast,0,2025-05-31,14:02:50,[0.4715926]
10150,29885,right  nice,0,2025-05-31,09:16:24,[0.47167552]
10151,9560,"bhai phaly thori bezti howi hy pher a gy ho, ab baki to kuch apka bik nhe rha, yahi topic baki reh giya hy
you lost credibility",0,2025-06-01,09:10:34,[0.4716874]
10152,33835,sir murshidabad niye bolben pls,0,2025-06-04,20:13:38,[0.4716997]
10153,18246,"agar india ny pak attack nakam bana diya tha tu ceasefire kuo kiya
sab jhoot bhop rahay hain ap farzi batay",0,2025-05-31,15:33:55,[0.47173938]
10154,2627,video,1,2025-05-31,17:07:07,[0.47198898]
10155,9110,video,0,2025-06-01,11:30:06,[0.47198898]
10156,8990,"tumhari research itni weak hai ullu dr
usman anwar inspector general punjab 2023 ma reh nie chukay balkay abi wahe ig punjab hain..14:50..",0,2025-06-01,10:52:25,[0.4720163]
10157,22206,12:13 be rahim yar khan m air base kaha h,0,2025-05-31,12:32:32,[0.4720726]
10158,20182,yah mdc abhi bhi sanatan ko nicha dikha raha hai jab germany rah rahe ho to ind ka video banana chor do,0,2025-05-31,13:59:55,[0.47210014]
10159,13025,udhampur,0,2025-05-31,21:23:59,[0.4721081]
10160,28946,love from pakistan...,0,2025-06-03,10:09:31,[0.47212887]
10161,28826,mudi ki indian media pay phat rahi hay,0,2025-05-31,09:36:39,[0.47225812]
10162,17832,bhai government tak to tek ha lakin pora pakistan ko terrost kehta hu,0,2025-05-31,15:52:43,[0.47234464]
10163,28301,india all fake news,0,2025-05-31,09:46:01,[0.47239587]
10164,9696,ek video saurabh joshi pe bhaiya,0,2025-06-01,08:42:00,[0.4724057]
10165,4631,ek video saurabh joshi pe bhaiya,1,2025-06-01,08:42:13,[0.4724057]
10166,33103,"4 sar kab aaye ge ?
yeh sab inhone hi karvaya hai",0,2025-06-04,16:17:13,[0.47241792]
10167,1311,alhamdulillah paise sacchai bolate rahiye inshallah ham aapke sath hain,2,2025-05-31,09:13:57,[0.47244734]
10168,22086,last videos me jahaz 0 the ab 2 hogaye next video me 4 bhi hojayenge,0,2025-05-31,12:37:39,[0.4725047]
10169,1645,jo munafaqat is video mai bayan kya muje is shakhs ki chehry se nafrat hua,2,2025-06-01,18:22:51,[0.47261262]
10170,30441,"haani karak pakistani army nahi modi he
pakistani army zindabad",0,2025-05-31,09:07:34,[0.47267446]
10171,23571,last me apni aaukhad me aa gya tu,0,2025-05-31,11:46:16,[0.47272092]
10172,17477,"jhutha indian godi media ban gaya hai fake news,",0,2025-05-31,16:11:29,[0.47276175]
10173,12943,evidenc evidence ?,0,2025-05-31,21:33:45,[0.4728518]
10174,3750,bageshwar baba ki to acche se dhoti kholi h dhruv bhai ne..,1,2025-05-31,07:45:44,[0.47285652]
10175,24643,"yaar har video me thumbnail me aapka photo wohi rhta hai..?
koi notice kiya hai",0,2025-06-02,16:22:58,[0.47292757]
10176,13057,"haha what about 5 jets down godi media ?
?",0,2025-05-31,21:16:10,[0.47293845]
10177,17453,is ka matlab pakistan jeet gya hum to boht behtr hain in se yeh to apas mai hi lrte hain,0,2025-05-31,16:12:03,[0.47295505]
10178,35484,contact me,0,2025-06-05,19:13:36,[0.47298464]
10179,12729,india don’t watch new chanal muslim or hindu we r human beings,0,2025-05-31,22:15:33,[0.4730402]
10180,7014,we love our country pakistan zindabad,1,2025-05-31,08:53:23,[0.4730437]
10181,20952,agar teri baat sach bhi man le to tujhe to sabit karke trf pakistani government ki agency hai,0,2025-05-31,13:24:56,[0.47304946]
10182,9619,mainay tujay unfollow kardia bahi bura laga mujay but ab to bhi chootia hogia,0,2025-06-01,08:57:40,[0.47310424]
10183,19880,video me views mast ayenge... aaittt.. love from nepal,0,2025-05-31,14:15:52,[0.47311696]
10184,1616,proud indian muslim,2,2025-05-31,13:10:05,[0.47312388]
10185,30585,please c.g. me yuktikaran ki prakriya rok lagaya jaye aur teacher vacancy laya jaya taki garib bachcho ko shikha mil sake,0,2025-05-31,09:05:00,[0.4731349]
10186,11721,dhruv jb tk sahi baat kro gy chahe wo pak k baray main ho chahe india k baray main tb appreciate krain gy lekin jb jahilun wali baat kro gy to criticism to hoga,0,2025-06-01,15:08:14,[0.4731536]
10187,33806,bachye ho abhi ap ap ko kiya patta,0,2025-06-04,20:16:53,[0.47317547]
10188,24852,nafrat kabhi khatam nahi ho payega kyu ki nafrat khatm to hatyar kaise bikega hatyar ka ek bhaut bada market hai,0,2025-05-31,11:06:37,[0.47317654]
10189,26401,international news papers ko code kiya kro,0,2025-05-31,10:27:23,[0.47323108]
10190,35324,ab aayega maza,0,2025-05-31,07:58:08,[0.47328973]
10191,15664,muslim kare to islam ko follow kar te hai hindu kare to atankwad hypocrisy on top,0,2025-05-31,17:41:40,[0.4732961]
10192,5962,"yeh kabhi nhi sudharega ant hindu mind hai yeh
,",1,2025-05-31,08:12:03,[0.47335753]
10193,22626,hindustan k dam pakistan k nishany pr hain,0,2025-05-31,12:18:18,[0.47337475]
10194,18080,jai hind ka khawb baad me socho pehle apne logo ka liya washroom poore karlo,0,2025-05-31,15:42:11,[0.473385]
10195,30734,9:27 dhirender shastri be like - mujhe kyu toda,0,2025-05-31,09:02:23,[0.4734155]
10196,16601,"toilet ""aik prem khathaa""",0,2025-06-01,20:19:47,[0.47350574]
10197,8666,9:20 ke timing pr video editing ka kuch issue thaa ab nhi hona chaiye,1,2025-06-05,10:27:50,[0.47359124]
10198,35785,11 logo ki mout pe video chahiye,0,2025-06-06,01:12:35,[0.4736456]
10199,10543,"non muslims soldiers kese shaheed ho gye
?
ab nai pata shaheed to islamic terminology h",0,2025-06-01,13:34:43,[0.4736652]
10200,13588,behter hota apne cdf ke interview ka bad video upload karte.. sudharshan chakrr,0,2025-05-31,20:09:56,[0.4737049]
10201,23999,7:23 main agenda,0,2025-05-31,11:32:56,[0.47383225]
10202,11933,"0:14 sach tou bolo tmne reference kis ka dia godi media ka
had hai
godi media aur india toy khud puri dunyya m mazak bn kr reh gaya hai",0,2025-06-01,02:01:36,[0.47385538]
10203,24342,"the hindu , indian express, hindusthan time ect",0,2025-05-31,11:21:43,[0.47392792]
10204,34146,"international media is a joke
the new york times and the washington post can be bought
ja bhai ja
india khud yazid ban gaya pani band karke
tum bum phoro, misile bhejo per pani band karna koi insaniat nahi hai",0,2025-05-31,08:12:27,[0.4739286]
10205,1161,"mere dost ap k 7 jahaz gerai gaye hain
by pakistani air force",2,2025-06-01,04:55:23,[0.47394067]
10206,2247,proud of you  allahmdullillah  i'm indian,2,2025-05-31,07:51:26,[0.4740515]
10207,30029,"rahimyar khan airbase
hahaha hahaha hahaha
shortest joke",0,2025-05-31,09:14:23,[0.4740725]
10208,17973,yeh terrorists in k liye masiha hain or hamare liye terrorists toh yeh toh inki aarti utare ge hi,0,2025-06-01,23:32:01,[0.47407335]
10209,19937,last me biased bana hi diya n video sirf one sided stories chala kar … apne viewers bachaye rakhne ke liye,0,2025-05-31,14:13:44,[0.47408262]
10210,14363,"international media tm logon k sath hai aur tm logon ko support kr rha hai?
mast joke mara hai",0,2025-05-31,18:58:40,[0.47413737]
10211,33294,"hi dhruv bro !
ap b janty ho last video selective thi , q k hota he ye , khoon m e asa h , dukh hota h hr aik country k logo k lye , lkn ye video honi chai thi , last delete kr den plz",0,2025-05-31,08:24:31,[0.47414964]
10212,12634,lgta check bounce ho gya bhai ka,0,2025-05-31,22:33:21,[0.47416255]
10213,14407,sabse bada dusman to hamare desh me hai pahle in sabko marna chahiye,0,2025-05-31,18:57:40,[0.47425517]
10214,403,naam to suna hi ho ga  dhruv sir,13,2025-05-31,07:36:40,[0.4744619]
10215,21135,gd,0,2025-05-31,13:17:34,[0.47450495]
10216,564,"pakistan ka cheela,",7,2025-06-03,16:11:48,[0.4745391]
10217,32480,bhai tu dalal he yaan kya he lekin tere ko janta kon he indian or pakistan ke ilaba,0,2025-05-31,08:36:14,[0.474637]
10218,14869,hmm indian apne desh ke sath hona hai koi bhi nhi ane chaiye hai,0,2025-05-31,18:25:45,[0.47467402]
10219,22606,love you dhruv bhai,0,2025-05-31,12:18:44,[0.47469464]
10220,18824,love you dhruv bhai,0,2025-05-31,15:08:58,[0.47469464]
10221,22191,love you dhruv bhai,0,2025-05-31,12:33:18,[0.47469464]
10222,31238,love you dhruv bhai,0,2025-05-31,08:54:31,[0.47469464]
10223,19987,love you dhruv bhai,0,2025-05-31,14:09:12,[0.47469464]
10224,31623,"bat itne ha k jab pakistan marta ha to ap sab ko zururat nhi prte btany ke
ya choty moty attack kr k kya fida
ya ap ke apni government ny kea ta k muslim or pakistan k against nafrat phlai jay
us jga muslims ny he utha utha k hospital ponchaya..",0,2025-05-31,08:48:37,[0.4747083]
10225,28480,jo dhruv bhai ki baate ko samaj gaya woh life ko samaj gaya really he is a gem bharat mata ki jai,0,2025-05-31,09:42:39,[0.47473305]
10226,25888,next pm rahul gandhi,0,2025-05-31,10:40:16,[0.47477224]
10227,12800,next pm rahul gandhi,0,2025-05-31,21:58:09,[0.47477224]
10228,26062,"aandhi to jhuthi pilate ho idhar udhar ki khabar lekar vastvikata ko anta
r atma ki awaaz rahata hai vahi sahi rahti",0,2025-05-31,10:36:04,[0.47481325]
10229,1229,"bhai desh ki baat videsh main karte hain,",2,2025-05-31,08:34:06,[0.47481787]
10230,12400,pakistani manjan bechna asaaan hai,0,2025-06-01,15:38:03,[0.47487167]
10231,38102,hello dhruv,0,2025-05-31,07:35:45,[0.47487435]
10232,16034,bsf si mohammad imteyaz,0,2025-05-31,17:22:52,[0.4750048]
10233,17124,you gret bro,0,2025-05-31,16:28:32,[0.4750161]
10234,35617,kya baat hai...,0,2025-05-31,07:53:50,[0.47503185]
10235,37045,pls pice my comment,0,2025-05-31,07:38:49,[0.47507992]
10236,5034,"abay chutye druv books parha kr books
aghoota chaap",1,2025-05-31,18:19:37,[0.47511154]
10237,24980,india ke naye naye india ke naya aadhar companiyon ke liye aapki awaaz uthate hain bhai aapka upar proud feel hota hai main india se gulfam khan,0,2025-06-02,16:54:08,[0.47513366]
10238,26470,dheeraj sastri be like mujhe kyu todaa,0,2025-05-31,10:25:48,[0.47514245]
10239,1100,jay hind jay bharta jay kisan vande mataram indian army jay bharat sena,3,2025-05-31,17:02:54,[0.47516772]
10240,7894,international analyst ka ye bhi kehna hain k 5 jet shot down hue hain,1,2025-05-31,12:04:24,[0.4751996]
10241,18867,12:16 o bhai rahim yar khan main air base hai hi nai,0,2025-05-31,15:07:12,[0.47523287]
10242,33965,zimajari nahe to zimadari hota hai,0,2025-05-31,08:15:03,[0.47525626]
10243,8763,"aj b ap ne koi khas explanation nahi di jo jo jhot pichli video mean ap ne boly thy
video title tha (my response to pakistani people  operation sindoor details) ap ki last video ko kafi pakistani youtuber ne response diyea tha, to agr ap b response daina chahty thy to pakistani youtubers ki video ka response daity, par ap ne is bar b just apni takrir ki hye koi proof nai diyea
agr pakistani terorist hota to aj ki date mean pakistan un peace ka vise president na banta",1,2025-06-05,10:58:51,[0.47527024]
10244,21578,jamywari,0,2025-05-31,12:58:49,[0.47527134]
10245,37376,dhruv rathee a legendary youtuber,0,2025-05-31,07:37:10,[0.47534844]
10246,29554,"pakistan army, zinda abad,
pakistan hamisha zinda
abad",0,2025-06-03,13:52:48,[0.47546157]
10247,23392,dhruv bhai srf relatble rehna chah rhay hein orr kch nhi pehly sb pakistan k againt thy too inho ne pakistan k against video bnayi ab dunya india se question kr rhi hy too inho ne socha mein b question kr lun views le lun tu jahil tha pehly b orr ab b hy,0,2025-05-31,11:51:44,[0.475493]
10248,7281,"ab samjh aaya ki nitsh rajput bhaiya ka channel pakistan mai ban kyu h
aur inka on ..",1,2025-05-31,11:41:30,[0.47550577]
10249,30028,13:53 kitne giray hain ye confirm nhi hain agr ye 1 yaa 2 ke beech main bhi confirm hote to france air force officers akar bheek nhi mang rahe hote iss baat ki ke hamare kitne rafail lose huay hainsuch batado,0,2025-05-31,09:14:23,[0.47553045]
10250,31459,channel ki country germany set krke india pr gyan dene ki koi jaroorat nhi wise hi james mill ne kiya tha,0,2025-05-31,08:50:59,[0.47570077]
10251,35494,bhai aoa mai bhi ap ki botha bari fan hu kiya kabhi ap mujhe reply kare ge,0,2025-05-31,07:55:43,[0.47588176]
10252,38461,jab baat desh ki aayegi to ham sabse pahle indian hain  proud to be indian,0,2025-06-08,05:06:21,[0.47592956]
10253,37256,please bhai rcb vali event pe video banavat,0,2025-06-07,01:33:50,[0.47597072]
10254,28835,"jimedari
jimevari",0,2025-05-31,09:36:10,[0.47598547]
10255,16585,jay bhim ji,0,2025-05-31,16:54:38,[0.47599474]
10256,26020,"18:42 shukar hai pakistan ban gya warna jo muslamano ky sath yeh karty hai
astagfar
who agree?
?",0,2025-05-31,10:37:16,[0.47624987]
10257,7575,"o c 2 jet drop
bhai wah dhruv",1,2025-05-31,11:33:38,[0.4762957]
10258,15366,"border ka dono per firing hogi toh sirf humera soldiers nhi mara jayenge
balka border ka pass civilian b nashana pa aayenge",0,2025-05-31,17:57:30,[0.47643727]
10259,9629,pyaare bhai army ka btay kis ki army k khilaf baat ki hai?,0,2025-06-01,08:59:11,[0.47644615]
10260,2222,‼‼next video for nepal..‼‼,2,2025-06-06,01:52:36,[0.47655755]
10261,9388,.................     headquater       ............,0,2025-06-01,09:46:34,[0.4765972]
10262,28828,base less video bnai h so shameful response dena tha explanation ni apni hi video ka,0,2025-05-31,09:36:42,[0.47683173]
10263,4407,"amazing analysis
long live dhruv",1,2025-06-01,11:06:57,[0.47708815]
10264,17571,ye koun he,0,2025-06-01,22:02:38,[0.47711003]
10265,14870,video on balochistan,0,2025-05-31,18:25:47,[0.47713804]
10266,12522,bhai big fan from pakistan  operation bunyan ul marsos perr bhi video banao pleejjj,0,2025-05-31,22:54:22,[0.47714016]
10267,32169,8:28 jesy india nien tu isreal k drones bhejy hi nhi according to dumb indians india is the most innocent country of the world,0,2025-06-04,09:23:15,[0.4771606]
10268,1644,hidostan bany ga pakistan  inshallah,2,2025-06-02,06:57:20,[0.47727707]
10269,2520,bus yahi ek moka tha dhruv ko ki desh bakht goshet krna,1,2025-05-31,15:37:09,[0.47736374]
10270,18432,pak sham sham jai hind,0,2025-05-31,15:26:48,[0.47740054]
10271,18471,13:25 rafale 6 down agr nae tou international source sy he count krwa k proof kun nae dy ty jhoot ka koi sir pair nae hota,0,2025-05-31,15:24:42,[0.4774512]
10272,18623,kashmiri pandit k liye bhi kuch bole dhruv ji,0,2025-06-02,02:10:10,[0.47751823]
10273,23295,ni milni tujhy hype pakistan ka against bol ka,0,2025-05-31,11:54:50,[0.47752142]
10274,34917,"views issue as usual
ak bar dill sy utar jaiy phr beshk jo mrzi kr lo",0,2025-05-31,08:03:19,[0.47754443]
10275,8394,"apko ek video bnani chahia kesy india terrorists ko support kr rha h
or ye bt indian officials b keh chuky hain
for example
balochistan me train me attack hoa or civilians ko mar dia gya tha
wo b india ne he krwaya tha
india balochistan me terrorists ko back kr rha h balochistan ko pakistan se alag krny k lia
and we have 1000s of other examples",1,2025-06-02,22:40:53,[0.47754782]
10276,11280,"hath to normal chalaya kar
pagal insaan
jhotay ki body language hi alag hoti hai",0,2025-06-01,14:48:34,[0.4775709]
10277,24566,pakiathani,0,2025-06-02,16:17:36,[0.47758567]
10278,3693,pakistani viewers,1,2025-05-31,14:24:25,[0.4777112]
10279,8191,"lol, response kidhr hai jo tumhari sayed muzmail ne kholi us ka, us kay ek question ka jawab bhi nhi diya so cold response video mai",1,2025-05-31,10:35:04,[0.4778742]
10280,36000,"3:37 to onward 3:56 koi pakistan ka name nhi he ki pakistan ne karawya
apny follower ko bs khush kro",0,2025-06-06,05:08:15,[0.47788313]
10281,16429,aray bhaya is mein pakistan ko kahan suboot ke saath jawab diya hai surf propaganda kiya hai baseless,0,2025-06-01,19:58:40,[0.47789183]
10282,27674,u r ryt pakistani army pakistan public k lye khatra h,0,2025-06-03,04:32:22,[0.47790256]
10283,35165,"ye pakistan bol bol ke last last me aa hi jata hai indian gov
ke upar sabko manipulate krne had doglapan hai bhaishab iska",0,2025-06-05,16:25:10,[0.47795936]
10284,34373,hit button  for dhruv rathee content,0,2025-05-31,08:09:34,[0.47798213]
10285,14393,start,0,2025-05-31,18:56:33,[0.4780821]
10286,7806,gem of the world,1,2025-05-31,07:53:48,[0.47808728]
10287,34866,"india is ,,,,,,,,",0,2025-06-05,12:22:27,[0.47820872]
10288,19365,"dhruve bro i agree ap ny sab ki pol kholi but kalbhushan jadhave ki pol kab kholy gy
do the justice bro
do the dare",0,2025-05-31,14:42:31,[0.47830075]
10289,17283,dekh lo andhu aur sun lo bhairav jo hota hai vahi dikhata hai dhruv rathi we proud dhruv rathi,0,2025-06-01,21:21:24,[0.47837207]
10290,6928,achcha ab musalmanon ko nahin dikhaoge jo use time pakistan ko support kiye the sab log to nhu kiye the lekin kuchh to kiye the,1,2025-05-31,09:15:21,[0.478395]
10291,30147,"hmary to police waly milty hn molvi sy apka to army chief mila ja k baba sy
shakti leny
ustad g
luv from pakistan",0,2025-05-31,09:12:19,[0.47845948]
10292,4872,bhartiya ekta jindabad  jay hind  jay bharat,1,2025-06-01,17:32:18,[0.47851592]
10293,37065,dhruv rathee tum indian media ka style reporting krna nahi hai bulkha tum sarey churan bechney waley lagtey ho,0,2025-06-06,19:20:03,[0.47852293]
10294,25349,plz sir ek baar nepali king vs nepal sarkar who is best ek baar video banado please love form nepal,0,2025-05-31,10:53:47,[0.47857067]
10295,25317,plz sir ek baar nepali king vs nepal sarkar who is best ek baar video banado please love form nepal,0,2025-05-31,10:54:23,[0.47857067]
10296,25269,plz sir ek baar nepali king vs nepal sarkar who is best ek baar video banado please love form nepal,0,2025-05-31,10:55:18,[0.47857067]
10297,25310,plz sir ek baar nepali king vs nepal sarkar who is best ek baar video banado please love form nepal,0,2025-05-31,10:54:42,[0.47857067]
10298,25292,plz sir ek baar nepali king vs nepal sarkar who is best ek baar video banado please love form nepal,0,2025-05-31,10:55:09,[0.47857067]
10299,25393,plz sir ek baar nepali king vs nepal sarkar who is best ek baar video banado please love form nepal,0,2025-05-31,10:52:29,[0.47857067]
10300,25276,plz sir ek baar nepali king vs nepal sarkar who is best ek baar video banado please love form nepal,0,2025-05-31,10:55:31,[0.47857067]
10301,25380,plz sir ek baar nepali king vs nepal sarkar who is best ek baar video banado please love form nepal,0,2025-05-31,10:52:45,[0.47857067]
10302,6758,jai hind bharyiye ekta jindavan,1,2025-05-31,08:35:40,[0.47867966]
10303,11363,ind jindabad,0,2025-06-01,03:54:46,[0.47871885]
10304,30194,"what about ani?
?",0,2025-05-31,09:11:29,[0.4787357]
10305,25267,"trf pakistan ki organization ni ha
yh organization kashmir ki apny logo ki ha",0,2025-05-31,10:55:16,[0.47876316]
10306,7669,best explanation,1,2025-05-31,07:54:19,[0.4788034]
10307,27019,ek dhruv kya hi larh payega jhoote aur makkar logon se..har ghar mein ek dhruv hoga to hi baat banegi... keep it up dhruv dear,0,2025-06-03,01:37:37,[0.478903]
